,wagnum,model,rod_id,gruz,cnsi_gruz_capacity,cnsi_volumek,tara,date_build,srok_sl,zavod_build,date_iskl,cnsi_probeg_dr,cnsi_probeg_kr,kuzov,telega,tormoz,tipvozd,tippogl,norma_km
25117,33443,12-1303-01,1,690,690,88.0,245,1307404800,1960156800,6,1,110,160,2,2,2,6,11,160000
25118,32543,12-132,1,695,695,88.0,238,1407196800,2028153600,0,1,110,160,2,9,2,7,11,160000
25119,20783,12-9788-01,1,710,710,85.0,225,1220313600,1942012800,6,1,110,160,2,2,2,7,11,160000
25120,13109,12-132-03,1,695,695,88.0,243,1253750400,1965859200,0,1,110,160,22,2,3,7,11,160000
25121,13024,12-132-03,1,695,695,88.0,243,1235779200,1981324800,0,1,110,160,22,2,3,7,11,160000
25122,8018,11-286,0,670,670,138.0,270,753926400,1788566400,1,1,110,160,2,9,2,1,2,160000
25123,2334,11-2135-01,0,670,670,161.0,268,1580688000,2603145600,1,1,110,160,2,9,2,19,11,160000
25124,2336,11-2135-01,0,670,670,161.0,268,1567987200,2580163200,1,1,110,160,2,9,2,19,11,160000
25125,2337,11-2135-01,0,670,670,161.0,268,1574812800,2652739200,1,1,110,160,2,9,2,19,11,160000
25126,1421,11-1268,0,680,680,174.0,251,1610582400,2685225600,13,1,160,160,2,9,2,7,11,160000
25127,2355,11-2135-01,0,670,670,161.0,267,1631145600,2646432000,1,1,110,160,2,9,2,19,11,160000
25128,22028,12-132,1,695,695,88.0,242,1369872000,1987286400,0,1,110,160,2,9,2,7,11,160000
25129,12151,12-132-03,1,695,695,88.0,241,1197763200,2066256000,0,1,110,160,22,2,2,7,11,160000
25130,25506,12-132-03,1,695,695,88.0,243,1237766400,2024438400,0,1,110,160,22,2,2,7,11,160000
25131,30257,12-132,1,695,695,88.0,240,1348272000,2032732800,0,1,110,160,2,9,2,7,11,160000
25132,15726,12-132,1,700,700,88.0,240,1143244800,1804723200,0,1,110,160,2,9,2,1,11,160000
25133,15260,12-132,1,700,700,88.0,240,1070755200,1820361600,0,1,110,160,2,9,2,1,11,160000
25134,24963,12-1303-01,1,690,690,88.0,245,1269907200,1958515200,6,1,110,160,2,2,2,6,12,160000
25135,16239,11-1807-01,0,667,667,165.0,270,1352332800,2314569600,17,1,110,160,2,9,2,7,12,160000
25136,14710,12-132,1,700,700,88.0,240,1086912000,1806364800,0,1,110,160,2,9,3,1,11,160000
25137,23380,12-132,1,695,695,88.0,243,1266105600,1995667200,0,1,110,160,2,9,2,7,11,160000
25138,28674,12-9788-01,1,710,710,85.0,224,1240185600,1974844800,6,1,110,160,2,2,2,7,12,160000
25139,8286,11-286,0,670,670,138.0,270,768268800,1826409600,1,1,110,160,2,9,2,1,2,160000
25140,15840,11-280,0,680,680,138.0,258,1244419200,2211926400,1,1,110,160,2,9,2,6,11,160000
25141,26216,12-132,1,695,695,88.0,240,1226102400,1934150400,13,1,110,160,22,9,2,6,11,160000
25142,33405,12-1303-01,1,690,690,88.0,245,1323820800,1956096000,6,1,110,160,2,2,3,6,11,160000
25143,17220,11-1807-01,0,667,667,165.0,271,1251331200,2256076800,9,1,110,160,2,9,2,4,13,160000
25144,25879,12-132-03,1,695,695,88.0,243,1244764800,1992556800,0,1,110,160,22,2,3,7,11,160000
25145,19757,11-286,0,670,670,138.0,270,833414400,1828656000,1,1,110,160,2,9,3,1,11,160000
25146,16546,11-7038,0,680,680,150.0,257,1388448000,2317680000,2,1,110,160,2,9,2,4,12,160000
25147,19142,11-280,0,680,680,138.0,257,1268524800,2168380800,1,1,110,160,2,9,2,6,11,160000
25148,12548,12-132-03,1,695,695,88.0,243,1289174400,1994976000,0,1,110,160,22,2,2,7,11,160000
25149,29888,12-132,1,695,695,88.0,240,1323993600,2003702400,0,1,110,160,2,9,2,7,11,160000
25150,28869,12-295,1,700,700,75.2,237,1072051200,1788652800,1,1,110,160,2,9,2,4,11,160000
25151,32534,12-132,1,695,695,88.0,240,1353628800,2073859200,0,1,110,160,2,9,2,7,11,160000
25152,31298,12-132,1,695,695,88.0,238,1370044800,2089584000,0,1,110,160,2,9,2,7,11,160000
25153,31334,12-132,1,695,695,88.0,239,1422489600,2060812800,0,1,110,160,2,9,2,7,11,160000
25154,4230,11-2135-01,0,670,670,161.0,268,1440633600,2437084800,1,1,110,160,2,9,2,16,12,160000
25155,24408,12-132,1,695,695,88.0,241,1280620800,2063491200,0,1,110,160,2,9,2,7,11,160000
25156,16642,11-1807-01,0,667,667,165.0,271,1231459200,2259100800,17,1,110,160,2,9,2,7,13,160000
25157,17540,12-132,1,695,695,88.0,241,1285459200,2046729600,0,1,110,160,2,9,2,7,11,160000
25158,12295,12-132-03,1,695,695,88.0,243,1197590400,2051222400,0,1,110,160,22,2,2,7,11,160000
25159,20392,12-132-03,1,695,695,88.0,243,1226620800,1994198400,0,1,110,160,22,2,2,7,11,160000
25160,28432,12-132,1,695,695,88.0,240,1311638400,1936310400,13,1,110,160,22,9,3,7,11,160000
25161,32131,12-132,1,695,695,88.0,240,1389312000,2055888000,0,1,110,160,2,9,2,7,11,160000
25162,31936,12-132,1,695,695,88.0,240,1369008000,2056665600,0,1,110,160,2,9,2,7,11,160000
25163,29844,12-132,1,695,695,88.0,240,1321747200,2072131200,0,1,110,160,2,9,2,7,11,160000
25164,15925,11-280,0,680,680,138.0,257,1279843200,2279318400,1,1,110,160,2,9,2,6,11,160000
25165,6502,11-280,0,680,680,138.0,257,1242950400,2257286400,1,1,110,160,2,9,2,6,5,160000
25166,9971,12-132,1,700,700,88.0,240,1059868800,1838937600,0,1,110,160,2,9,2,1,12,160000
25167,31419,12-132,1,695,695,88.0,239,1336262400,2082499200,0,1,110,160,2,9,2,7,11,160000
25168,31418,12-132,1,695,695,88.0,239,1309132800,2107209600,0,1,110,160,2,9,2,7,11,160000
25169,31417,12-132,1,695,695,88.0,239,1327968000,2064787200,0,1,110,160,2,9,2,7,11,160000
25170,12649,12-132-03,1,695,695,88.0,243,1194566400,2015193600,0,1,110,160,22,2,2,7,11,160000
25171,23274,12-132,1,695,695,88.0,243,1290038400,1983398400,0,1,110,160,2,9,2,7,11,160000
25172,31413,12-132,1,695,695,88.0,239,1365292800,2102803200,0,1,110,160,2,9,2,7,11,160000
25173,8529,11-286,0,670,670,138.0,270,801705600,1727136000,1,1,110,160,2,9,2,1,1,160000
25174,25375,12-132-03,1,695,695,88.0,240,1264291200,2025302400,0,1,110,160,22,2,2,7,11,160000
25175,26491,12-296-01,1,700,700,83.0,238,1278806400,1934409600,1,1,110,160,2,9,2,6,12,160000
25176,7087,11-1807,0,672,672,138.0,265,1225670400,2188425600,17,1,110,160,2,9,2,1,11,160000
25177,16890,12-7023-02,1,703,703,90.0,236,1331510400,2008540800,2,1,160,160,2,9,3,7,12,160000
25178,24307,12-1704-04,1,700,700,88.0,235,1345766400,2003529600,15,1,110,160,2,9,3,7,11,160000
25179,18433,11-1807-01,0,667,667,165.0,270,1305417600,2333318400,17,1,110,160,2,9,2,7,16,160000
25180,18434,11-1807-01,0,667,667,165.0,270,1311206400,2310595200,17,1,110,160,2,9,2,7,16,160000
25181,32756,12-132,1,695,695,88.0,240,1399075200,2104185600,0,1,110,160,2,9,2,7,11,160000
25182,20469,12-132-03,1,695,695,88.0,243,1207526400,1972252800,0,1,110,160,22,2,2,7,11,160000
25183,26213,12-9745,1,700,700,76.0,236,1298592000,2025561600,7,1,110,160,2,9,2,6,12,160000
25184,11077,12-7023-02,1,703,703,90.0,236,1334620800,1990310400,2,1,160,160,2,9,2,7,12,160000
25185,24737,12-132,1,695,695,88.0,243,1295568000,2009923200,0,1,110,160,2,9,2,7,11,160000
25186,21821,12-132,1,695,695,88.0,242,1289520000,1973462400,0,1,110,160,2,9,3,7,11,160000
25187,937,11-1807-01,0,667,667,165.0,271,1370476800,2392761600,17,1,110,160,2,9,2,7,-1,160000
25188,11094,12-7023-02,1,703,703,90.0,235,1267228800,1990137600,2,1,160,160,2,9,2,7,12,160000
25189,10635,12-132,1,700,700,88.0,240,1087171200,1750118400,0,1,110,160,2,9,2,1,1,160000
25190,14530,12-132,1,700,700,88.0,240,1070323200,1718323200,0,1,110,160,2,9,2,1,11,160000
25191,25167,12-132,1,695,695,88.0,241,1329091200,1968192000,0,1,110,160,2,9,2,7,11,160000
25192,18078,12-132,1,695,695,88.0,243,1273363200,1971129600,0,1,110,160,2,9,2,7,11,160000
25193,29294,12-132,1,695,695,88.0,241,1283472000,2079561600,0,1,110,160,2,9,2,7,11,160000
25194,19285,11-286,0,670,670,138.0,270,844214400,1832803200,1,1,110,160,2,9,2,1,2,160000
25195,23422,12-132,1,695,695,88.0,243,1296950400,2045779200,0,1,110,160,2,9,2,7,11,160000
25196,7560,11-286,0,670,670,138.0,270,809740800,1858032000,1,1,110,160,2,9,2,1,2,160000
25197,12890,12-132-03,1,695,695,88.0,243,1184803200,2043964800,0,1,110,160,22,2,2,7,11,160000
25198,22391,12-132,1,695,695,88.0,243,1320019200,2052432000,0,1,110,160,2,9,3,7,11,160000
25199,13695,12-132,1,700,700,88.0,240,1118880000,1748995200,0,1,110,160,2,9,3,4,1,160000
25200,29883,12-132,1,695,695,88.0,240,1407974400,2078438400,0,1,110,160,2,9,2,7,11,160000
25201,11731,12-132,1,700,700,88.0,240,1095120000,1839801600,0,1,110,160,2,9,2,1,4,160000
25202,33548,12-1303-01,1,690,690,88.0,245,1296345600,1981152000,6,1,110,160,2,2,2,6,11,160000
25203,20251,12-783,1,700,700,78.0,232,1213833600,1868918400,2,1,160,160,2,9,2,1,11,160000
25204,17108,11-1807-01,0,667,667,165.0,271,1202169600,2239920000,9,1,110,160,2,9,2,4,18,160000
25205,24532,12-132,1,695,695,88.0,241,1289520000,2058134400,0,1,110,160,2,9,2,7,11,160000
25206,27475,12-132,1,695,695,88.0,240,1365379200,2020896000,0,1,110,160,2,9,2,7,11,160000
25207,31052,12-132,1,695,695,88.0,239,1306108800,1999382400,0,1,110,160,2,9,2,7,11,160000
25208,31055,12-132,1,695,695,88.0,239,1392163200,2037225600,0,1,110,160,2,9,3,7,11,160000
25209,31096,12-132,1,695,695,88.0,239,1410912000,2071526400,0,1,110,160,2,9,2,7,11,160000
25210,7375,11-286,0,670,670,138.0,270,764985600,1791849600,1,1,110,160,2,9,2,1,2,160000
25211,29928,12-132,1,695,695,88.0,240,1341360000,2063059200,0,1,110,160,2,9,2,7,11,160000
25212,14177,12-132,1,700,700,88.0,239,1074297600,1785888000,0,1,110,160,2,9,2,1,11,160000
25213,22756,12-132,1,695,695,88.0,242,1294099200,2010700800,0,1,110,160,2,9,2,7,11,160000
25214,10420,12-132-03,1,695,695,88.0,242,1261785600,1974153600,0,1,110,160,22,2,2,7,11,160000
25215,19518,11-286,0,670,670,138.0,270,849139200,1784419200,1,1,110,160,2,9,3,1,1,160000
25216,22504,12-1303-01,1,690,690,88.0,245,1270339200,2001456000,6,1,110,160,2,2,3,8,11,160000
25217,21276,12-1303-01,1,690,690,88.0,245,1339718400,2016403200,6,1,110,160,2,2,3,8,11,160000
25218,15805,11-1807-01,0,667,667,165.0,273,1282348800,2288217600,9,1,110,160,2,9,2,4,2,160000
25219,29962,12-132,1,695,695,88.0,240,1364860800,2015107200,0,1,110,160,2,9,2,7,11,160000
25220,24649,11-7038,0,680,680,150.0,253,1329004800,2359238400,2,1,110,160,2,9,2,7,12,160000
25221,27942,12-132-03,1,695,695,88.0,243,1243728000,1958774400,0,1,110,160,22,2,2,7,11,160000
25222,12860,12-132-03,1,695,695,88.0,243,1279411200,1979337600,0,1,110,160,22,2,2,7,11,160000
25223,2003,11-2135-01,0,670,670,161.0,267,1611273600,2574806400,1,1,110,160,2,9,2,10,11,160000
25224,11700,12-9790,1,700,700,78.0,240,1268697600,1929484800,18,1,110,160,2,9,2,4,11,160000
25225,28012,12-132-03,1,695,695,88.0,242,1205452800,2005430400,0,1,110,160,22,2,3,7,11,160000
25226,33632,12-132,1,695,695,88.0,240,1608768000,2257545600,0,1,110,160,2,9,2,19,11,160000
25227,33637,12-132,1,695,695,88.0,240,1536364800,2275689600,0,1,110,160,2,9,2,19,11,160000
25228,33638,12-132,1,695,695,88.0,240,1586563200,2235772800,0,1,110,160,2,9,2,19,11,160000
25229,25814,12-132-03,1,695,695,88.0,242,1294358400,2056147200,0,1,110,160,22,2,2,7,11,160000
25230,21690,12-132,1,695,695,88.0,240,1329868800,1993593600,0,1,110,160,2,9,2,7,11,160000
25231,19249,11-286,0,670,670,138.0,270,843004800,1784678400,1,1,110,160,2,9,2,4,11,160000
25232,19644,11-286,0,670,670,138.0,270,780883200,1756598400,1,1,110,160,2,9,2,1,13,160000
25233,26096,12-132-03,1,695,695,88.0,241,1266019200,1991865600,0,1,110,160,22,2,2,7,11,160000
25234,20272,12-132-03,1,695,695,88.0,238,1278028800,2069798400,0,1,110,160,22,2,2,7,11,160000
25235,21467,12-132,1,695,695,88.0,240,1140480000,1809129600,13,1,110,160,22,9,2,4,11,160000
25236,11601,12-9790,1,700,700,78.0,240,1247356800,1996099200,18,1,110,160,2,9,2,4,11,160000
25237,10970,12-132,1,700,700,88.0,240,1137369600,1825372800,0,1,110,160,2,9,2,1,11,160000
25238,1160,11-1807-01,0,667,667,165.0,271,1387756800,2439763200,17,1,110,160,2,9,2,7,12,160000
25239,29572,12-132,1,695,695,88.0,242,1313712000,2010441600,0,1,110,160,2,9,3,7,11,160000
25240,18486,11-1807-01,0,667,667,165.0,270,1327449600,2334787200,17,1,110,160,2,9,2,7,16,160000
25241,18498,11-1807-01,0,667,667,165.0,270,1314662400,2369865600,17,1,110,160,2,9,2,7,16,160000
25242,31071,12-132,1,695,695,88.0,239,1351555200,2040595200,0,1,110,160,2,9,2,7,11,160000
25243,30931,12-132,1,695,695,88.0,239,1424304000,2038867200,0,1,110,160,2,9,2,7,11,160000
25244,25934,12-132-03,1,695,695,88.0,241,1274832000,2007763200,0,1,110,160,22,2,2,7,11,160000
25245,27779,12-132,1,695,695,88.0,242,1091491200,1807574400,0,1,110,160,2,9,2,4,11,160000
25246,24227,12-132,1,695,695,88.0,241,1323129600,1983225600,0,1,110,160,2,9,2,7,11,160000
25247,5350,11-276,0,680,680,122.0,260,790560000,1793145600,1,1,110,160,2,9,2,1,11,160000
25248,12819,12-132-03,1,695,695,88.0,241,1219881600,2025216000,0,1,110,160,22,2,2,7,11,160000
25249,5822,11-276,0,680,680,122.0,260,754099200,1793059200,1,1,110,160,2,9,3,1,11,160000
25250,24982,12-1303-01,1,690,690,88.0,245,1302825600,1981152000,6,1,110,160,2,2,2,6,11,160000
25251,24253,12-132,1,695,695,88.0,240,1305158400,2036361600,0,1,110,160,2,9,2,7,11,160000
25252,5937,11-276,0,680,680,122.0,260,762048000,1743724800,1,1,110,160,2,9,3,1,11,110000
25253,14205,12-132,1,700,700,88.0,239,1137456000,1794700800,0,1,110,160,2,9,2,1,11,160000
25254,29341,12-132,1,695,695,88.0,241,1297900800,2014934400,0,1,110,160,2,9,2,7,11,160000
25255,22284,12-132,1,695,695,88.0,242,1254700800,2001024000,0,1,110,160,2,9,2,7,11,160000
25256,9881,12-132,1,700,700,88.0,240,1133913600,1809561600,0,1,110,160,2,9,2,1,4,160000
25257,11631,12-1704-04,1,700,700,88.0,235,1295913600,2030227200,15,1,110,160,2,9,3,7,9,160000
25258,16569,11-7038,0,680,680,150.0,255,1341532800,2316384000,2,1,110,160,2,9,2,7,12,160000
25259,29994,12-132,1,695,695,88.0,240,1389225600,2035152000,0,1,110,160,2,9,2,7,11,160000
25260,20688,12-4102,1,710,710,82.0,223,1309996800,1903219200,8,1,110,160,2,9,2,7,11,160000
25261,32255,12-132,1,695,695,88.0,240,1392595200,2100729600,0,1,110,160,2,9,2,7,11,160000
25262,32628,12-132,1,695,695,88.0,240,1383868800,2040336000,0,1,110,160,2,9,2,7,11,160000
25263,32900,12-132,1,695,695,88.0,241,1424736000,2049926400,0,1,110,160,2,9,2,7,11,160000
25264,32905,12-132,1,695,695,88.0,240,1336867200,2066601600,0,1,110,160,2,9,2,7,11,160000
25265,30945,12-132,1,695,695,88.0,239,1404777600,2099001600,0,1,110,160,2,9,2,7,11,160000
25266,30946,12-132,1,695,695,88.0,239,1403913600,2017612800,0,1,110,160,2,9,2,7,11,160000
25267,24507,12-132,1,695,695,88.0,243,1305936000,1959811200,0,1,110,160,2,9,2,7,11,160000
25268,7973,11-286,0,670,670,138.0,270,757728000,1837382400,1,1,110,160,2,9,3,1,2,160000
25269,948,11-1807-01,0,667,667,165.0,271,1350259200,2365977600,17,1,110,160,2,9,2,7,-1,160000
25270,14383,12-132,1,700,700,88.0,240,1075680000,1822435200,0,1,110,160,2,9,2,1,11,160000
25271,27753,12-132,1,695,695,88.0,244,1105833600,1850774400,0,1,110,160,2,9,2,6,11,160000
25272,20605,12-4102,1,710,710,82.0,224,1235779200,1964822400,8,1,110,160,2,9,2,7,19,160000
25273,15077,12-132,1,700,700,88.0,240,1055721600,1763424000,0,1,110,160,2,9,2,1,11,160000
25274,12352,12-132-03,1,695,695,88.0,243,1261785600,2031609600,0,1,110,160,22,2,2,7,11,160000
25275,23758,12-132,1,695,695,88.0,241,1287273600,2011564800,0,1,110,160,2,9,2,7,11,160000
25276,20484,12-132-03,1,695,695,88.0,242,1206662400,1987718400,0,1,110,160,22,2,2,4,11,160000
25277,10311,12-132-03,1,695,695,88.0,242,1240358400,1992988800,0,1,110,160,22,2,3,7,11,160000
25278,15163,12-132,1,700,700,88.0,240,1160870400,1794182400,0,1,110,160,2,9,2,1,11,160000
25279,8328,11-286,0,670,670,138.0,270,803433600,1824768000,1,1,110,160,2,9,2,6,12,160000
25280,12768,12-132-03,1,695,695,88.0,243,1233014400,2006726400,0,1,110,160,22,2,2,7,11,160000
25281,12967,12-132-03,1,695,695,88.0,243,1242604800,2012515200,0,1,110,160,22,2,2,7,11,160000
25282,7128,11-1807,0,672,672,138.0,266,1230076800,2197152000,17,1,110,160,2,9,3,1,11,160000
25283,9474,11-286,0,670,670,138.0,270,839289600,1776988800,1,1,110,160,2,9,3,1,2,160000
25284,27670,12-132,1,695,695,88.0,240,1302393600,1969747200,0,1,110,160,2,9,2,7,11,160000
25285,12721,12-132-03,1,695,695,88.0,243,1256083200,2016921600,0,1,110,160,22,2,3,7,11,160000
25286,20123,11-1807-01,0,667,667,165.0,271,1240099200,2284416000,9,1,110,160,2,9,3,4,12,160000
25287,10537,12-132-03,1,695,695,88.0,242,1263513600,1952812800,0,1,110,160,22,2,2,7,11,160000
25288,18070,12-132,1,695,695,88.0,243,1322352000,2022710400,0,1,110,160,2,9,2,7,11,160000
25289,17503,12-132,1,695,695,88.0,243,1312156800,2013984000,0,1,110,160,2,9,2,7,11,160000
25290,24397,12-132,1,695,695,88.0,243,1319932800,1975449600,0,1,110,160,2,9,2,7,11,160000
25291,6221,11-276,0,680,680,122.0,260,781574400,1812499200,1,1,110,160,2,9,3,1,2,110000
25292,31201,12-132,1,695,695,88.0,239,1386633600,2111529600,0,1,110,160,2,9,2,7,11,160000
25293,21747,12-132,1,695,695,88.0,240,1201824000,1833580800,13,1,110,160,22,9,2,1,11,160000
25294,28004,12-132-03,1,695,695,88.0,242,1191974400,1973376000,0,1,110,160,22,2,2,7,11,160000
25295,14357,12-132,1,700,700,88.0,240,1093910400,1772409600,0,1,110,160,2,9,2,1,11,160000
25296,13226,12-132-03,1,695,695,88.0,243,1277337600,2008281600,0,1,110,160,22,2,2,7,11,160000
25297,15205,12-132,1,700,700,88.0,240,1122854400,1788739200,0,1,110,160,2,9,2,1,11,160000
25298,26240,12-600-05,1,693,693,88.0,240,842659200,1881964800,11,1,160,160,2,9,2,8,11,160000
25299,27121,12-132-03,1,695,695,88.0,243,1258588800,2000592000,0,1,110,160,22,2,2,7,11,160000
25300,6081,11-276,0,680,680,122.0,260,753148800,1781395200,1,1,110,160,2,9,3,1,2,160000
25301,28273,12-132-03,1,695,695,88.0,243,1251676800,1985817600,0,1,110,160,22,2,2,7,11,160000
25302,12355,12-132-03,1,695,695,88.0,235,1238976000,2000419200,0,1,110,160,22,2,2,6,11,160000
25303,11271,12-1704-04,1,700,700,88.0,235,1301356800,1978560000,15,1,110,160,2,9,3,7,2,160000
25304,30063,12-132,1,695,695,88.0,240,1388102400,2013984000,0,1,110,160,2,9,2,7,11,160000
25305,30067,12-132,1,695,695,88.0,240,1374969600,1990051200,0,1,110,160,2,9,3,7,11,160000
25306,30070,12-132,1,695,695,88.0,240,1365724800,2020982400,0,1,110,160,2,9,2,7,11,160000
25307,29957,12-132,1,695,695,88.0,240,1280275200,1988841600,0,1,110,160,2,9,2,7,11,160000
25308,22156,12-132,1,695,695,88.0,242,1336348800,2031436800,0,1,110,160,2,9,3,7,11,160000
25309,23716,12-1704-04,1,700,700,88.0,238,1356825600,1974585600,17,1,110,160,2,9,2,7,16,160000
25310,30865,12-132,1,695,695,88.0,239,1391644800,2044051200,0,1,110,160,2,9,2,7,11,160000
25311,30997,12-132,1,695,695,88.0,239,1394841600,2045779200,0,1,110,160,2,9,2,7,11,160000
25312,31129,12-132,1,695,695,88.0,239,1346371200,1994544000,0,1,110,160,2,9,3,7,11,160000
25313,10236,12-132-03,1,695,695,88.0,242,1249776000,2020464000,0,1,110,160,22,2,2,7,11,160000
25314,12795,12-132-03,1,695,695,88.0,242,1217030400,2058048000,0,1,110,160,22,2,2,7,11,160000
25315,27302,11-7038,0,680,680,150.0,253,1317168000,2379628800,2,1,110,160,2,9,2,7,12,160000
25316,19134,11-280,0,680,680,138.0,257,1266278400,2181945600,1,1,110,160,2,9,2,6,11,160000
25317,27684,12-1704-04,1,690,690,88.0,238,1234656000,1893456000,9,1,110,160,2,9,2,4,11,160000
25318,29004,12-9766,1,695,695,88.0,244,1241827200,1943913600,5,1,110,160,22,9,2,1,11,160000
25319,28921,12-4102,1,710,710,82.0,225,1119916800,1777334400,8,1,110,160,2,9,3,6,11,160000
25320,12148,12-132-03,1,695,695,88.0,241,1218153600,2025129600,0,1,110,160,22,2,2,7,11,160000
25321,9235,11-286,0,670,670,138.0,270,803088000,1856995200,1,1,110,160,2,9,3,1,2,160000
25322,28950,12-4102,1,710,710,82.0,225,1064188800,1827446400,8,1,110,160,2,9,3,4,5,110000
25323,12051,12-132-03,1,695,695,88.0,243,1188691200,1992038400,0,1,110,160,22,2,2,7,11,160000
25324,32857,12-132,1,695,695,88.0,240,1428969600,2095977600,0,1,110,160,2,9,3,7,11,160000
25325,1000,11-1807-01,0,667,667,165.0,271,1434499200,2446588800,17,1,110,160,2,9,2,7,11,160000
25326,9329,11-286,0,670,670,138.0,270,788745600,1868745600,1,1,110,160,2,9,3,1,2,160000
25327,8953,11-286,0,670,670,138.0,270,851904000,1859328000,1,1,110,160,2,9,2,1,11,160000
25328,12636,12-132-03,1,695,695,88.0,240,1268438400,2033164800,0,1,110,160,22,2,2,7,11,160000
25329,23276,12-132,1,695,695,88.0,243,1296345600,1969228800,0,1,110,160,2,9,2,7,11,160000
25330,28654,12-132,1,695,695,88.0,244,1064534400,1827532800,0,1,110,160,2,9,2,4,4,160000
25331,32299,12-132,1,695,695,88.0,242,1337904000,2057529600,0,1,110,160,2,9,2,7,11,160000
25332,12176,12-132-03,1,695,695,88.0,243,1262131200,2005430400,0,1,110,160,22,2,2,7,11,160000
25333,30722,12-7023-02,1,703,703,90.0,235,1377129600,2072563200,2,1,160,160,2,9,2,7,12,160000
25334,15569,12-132,1,700,700,88.0,239,1117238400,1741046400,0,1,110,160,2,9,2,4,11,160000
25335,14453,12-132,1,700,700,88.0,240,1156291200,1826409600,0,1,110,160,2,9,2,1,11,160000
25336,17848,11-1807-01,0,667,667,165.0,271,1266451200,2305929600,17,1,110,160,2,9,2,7,11,160000
25337,10562,12-132-03,1,695,695,88.0,242,1233273600,1985990400,0,1,110,160,22,2,3,7,11,160000
25338,20264,12-132-03,1,695,695,88.0,243,1230940800,2012947200,0,1,110,160,22,2,2,7,11,160000
25339,13974,12-132,1,700,700,88.0,240,1130976000,1821571200,0,1,110,160,2,9,2,4,12,160000
25340,26233,12-600-05,1,693,693,88.0,240,717465600,1871510400,21,1,160,160,2,9,2,1,11,160000
25341,6247,11-276,0,680,680,122.0,260,740275200,1796860800,1,1,110,160,2,9,2,1,11,110000
25342,5370,11-276,0,680,680,122.0,244,820368000,1783987200,1,1,110,160,2,9,2,1,2,160000
25343,22204,12-132,1,695,695,88.0,242,1375228800,2038176000,0,1,110,160,2,9,2,7,11,160000
25344,12610,12-132-03,1,695,695,88.0,240,1265241600,1971475200,0,1,110,160,22,2,2,7,11,160000
25345,27033,12-132-03,1,695,695,88.0,243,1307318400,2040249600,0,1,110,160,22,2,3,7,11,160000
25346,26224,12-9085,1,700,700,88.4,240,1322438400,1971648000,19,1,110,160,2,9,2,6,12,160000
25347,8598,11-286,0,670,670,138.0,262,842832000,1765065600,1,1,110,160,2,9,2,1,11,160000
25348,6822,11-280,0,680,680,138.0,260,805334400,1758672000,1,1,110,160,2,9,2,1,1,0
25349,16095,11-280,0,680,680,138.0,257,1197590400,2242944000,1,1,110,160,2,9,3,6,11,160000
25350,10679,12-132,1,700,700,88.0,240,1105920000,1759190400,0,1,110,160,2,9,3,1,2,160000
25351,16488,11-7038,0,680,680,150.0,254,1336694400,2278972800,2,1,110,160,2,9,2,7,12,160000
